person_name_norm,category,film_count,avg_rating
shane hazen,editor,5,5.3599999999999994
joel goodman,editor,10,5.3599999999999994
neil marshall,editor,5,5.3599999999999994
marco cavé,editor,5,5.3599999999999994
gabriel sabloff,editor,5,5.3599999999999994
jeff warren,editor,5,5.36
ryan folsey,editor,13,5.3615384615384611
frédérique olszak,editor,8,5.3625
jason gourson,editor,8,5.3625000000000007
howard j. ford,editor,3,5.3666666666666663
cristina laguna,editor,3,5.3666666666666663
jimmy sandoval,editor,3,5.3666666666666663
charles tetoni,editor,3,5.3666666666666663
elodie codaccioni,editor,3,5.3666666666666663
ahmet teke,editor,3,5.3666666666666663
nick garnham wright,editor,3,5.3666666666666663
joanne yarrow,editor,3,5.3666666666666671
devesh verma,editor,6,5.3666666666666671
michael palmerio,editor,6,5.3666666666666671
enrique aguirre,editor,3,5.3666666666666671
robert pergament,editor,6,5.3666666666666671
sonny baskin,editor,7,5.371428571428571
timothy alverson,editor,28,5.371428571428571
joost van de wetering,editor,4,5.375
joël jacovella,editor,4,5.375
ben callahan,editor,4,5.375
abe levy,editor,4,5.375
craig paulsen,editor,4,5.375
shilpa sahi,editor,4,5.375
christian hoffman,editor,4,5.375
piera bruni,editor,4,5.375
nico poedts,editor,4,5.375
bunty nagi,editor,30,5.3766666666666678
matthew lorentz,editor,13,5.3769230769230774
barry moen,editor,5,5.38
diego macho gómez,editor,11,5.3818181818181818
amanda c. griffin,editor,6,5.3833333333333329
bill butler,editor,13,5.3846153846153859
michael j. duthie,editor,38,5.3868421052631552
hubert de la bouillerie,editor,9,5.3888888888888884
christopher robin bell,editor,9,5.3888888888888893
aytekin birkon,editor,9,5.3888888888888893
shaju chandran,editor,3,5.3999999999999995
alan wai-lun cheng,editor,3,5.3999999999999995
rit wallis,editor,4,5.3999999999999995
jasper quispel,editor,3,5.3999999999999995
peter musgrave,editor,3,5.3999999999999995
leon flamholc,editor,4,5.3999999999999995
jonathan olive,editor,9,5.4
bernard rose,editor,3,5.4
terry blythe,editor,4,5.4
joshua raymond lee,editor,4,5.4
michael brown,editor,6,5.4
liviu jipescu,editor,3,5.4
david heitner,editor,5,5.4
simon martin,editor,3,5.4
martin apelbaum,editor,4,5.4
tom elkins,editor,15,5.4
ethan maniquis,editor,12,5.4
manan sagar,editor,23,5.4
ronald sinclair,editor,20,5.4050000000000011
rameshwar s. bhagat,editor,38,5.4105263157894745
josh rifkin,editor,8,5.4125
phil norden,editor,8,5.4125
colin minihan,editor,6,5.4166666666666661
larry fessenden,editor,6,5.4166666666666661
steven h. bernard,editor,30,5.419999999999999
bub asman,editor,5,5.42
nicolas sarkissian,editor,5,5.42
harry hitner,editor,13,5.4230769230769234
stephen lovejoy,editor,8,5.425
stefano chierchiè,editor,4,5.425
kaveh imani,editor,4,5.425
atsuki satô,editor,4,5.425
jeremiah munce,editor,4,5.425
michael schultz,editor,4,5.4250000000000007
vincent tabaillon,editor,26,5.4307692307692319
craig herring,editor,19,5.4315789473684211
alex jacobs,editor,3,5.4333333333333327
ben la marca,editor,3,5.4333333333333327
tsuyoshi wada,editor,3,5.4333333333333327
penelope shaw,editor,3,5.4333333333333327
corky o'hara,editor,3,5.4333333333333327
tim ryder,editor,3,5.4333333333333336
mark winitsky,editor,3,5.4333333333333336
yûji shimomura,editor,3,5.4333333333333336
michel patient,editor,3,5.4333333333333336
r vasanthkumar,editor,3,5.4333333333333336
ian olds,editor,3,5.4333333333333336
shinichi fujita,editor,3,5.4333333333333336
sylvain lebel,editor,3,5.4333333333333336
marcin kot bastkowski,editor,6,5.4333333333333336
glenn garland,editor,30,5.4366666666666674
matthew diezel,editor,8,5.4375
matt lyon,editor,5,5.44
david s. clark,editor,7,5.4428571428571431
vince filippone,editor,7,5.4428571428571439
devin maurer,editor,6,5.4499999999999993
jordi lópez,editor,4,5.45
brent a. schoenfeld,editor,8,5.45
valentina mariani,editor,8,5.45
richard trevor,editor,6,5.45
peter davies,editor,13,5.453846153846154
tom walls,editor,16,5.45625
rodrigo balart,editor,7,5.4571428571428573
martin brinkler,editor,14,5.4571428571428582
stephen butler,editor,5,5.46
earl ghaffari,editor,5,5.46
vijay vardhan,editor,5,5.46
amit parmar,editor,8,5.4625
robert ford,editor,3,5.4666666666666668
éric drouin,editor,3,5.4666666666666668
david trevail,editor,3,5.4666666666666668
dragos teglas,editor,3,5.4666666666666668
martin wehding,editor,6,5.4666666666666668
nand kumar,editor,3,5.4666666666666668
david b. thompson,editor,3,5.4666666666666668
alex familian,editor,3,5.4666666666666668
serik beyseu,editor,3,5.4666666666666668
dan o'brien,editor,9,5.4666666666666668
komal verma,editor,3,5.4666666666666668
angelo curi,editor,7,5.4714285714285715
kemalettin osmanli,editor,7,5.4714285714285715
sofi marshall,editor,11,5.4727272727272736
thibaut damade,editor,4,5.475
michael john bateman,editor,4,5.475
jeff kanew,editor,4,5.4750000000000005
radu ion,editor,9,5.477777777777777
richard graham,editor,5,5.4799999999999995
korhan koryurek,editor,5,5.4799999999999995
christoph strothjohann,editor,5,5.48
patrick rand,editor,6,5.4833333333333325
ernesto díaz espinoza,editor,6,5.4833333333333343
gianfranco amicucci,editor,13,5.4846153846153847
corky ehlers,editor,7,5.4857142857142858
sophie corra,editor,7,5.4857142857142858
linda jildmalm,editor,7,5.4857142857142858
dan schalk,editor,9,5.4888888888888889
erhan acar jr.,editor,12,5.4916666666666671
sandro lavezzi,editor,12,5.4999999999999991
tim board,editor,4,5.5
barry b. leirer,editor,4,5.5
johan lategan,editor,3,5.5
michael spence,editor,6,5.5
yûsuke ishida,editor,3,5.5
jay wade edwards,editor,3,5.5
antonio lara,editor,3,5.5
daniel prochaska,editor,4,5.5
julie garcés,editor,9,5.5
takeshi wada,editor,4,5.5
jörg buttgereit,editor,4,5.5
kant pan,editor,15,5.5
graham walker,editor,4,5.5
joe campana,editor,4,5.5
manfred o. jelinski,editor,4,5.5
olivia retzer,editor,4,5.5
simon davidson,editor,3,5.5
eric frith,editor,3,5.5
julie carr,editor,4,5.5
hemanth kumar,editor,3,5.5
bharat singh,editor,7,5.5
evan landis,editor,3,5.5
carina hellberg,editor,3,5.5000000000000009
brad wilhite,editor,17,5.5000000000000009
richard nord,editor,27,5.5037037037037031
levent çelebi,editor,20,5.5049999999999981
michel aller,editor,15,5.5066666666666659
charles ladmiral,editor,12,5.5083333333333346
fran amaro,editor,9,5.5111111111111111
adam wolfe,editor,8,5.5125000000000011
adrian rostirolla,editor,7,5.5142857142857133
merzin tavaria,editor,7,5.5142857142857142
william henry,editor,6,5.5166666666666675
shyam salgaonkar,editor,6,5.5166666666666675
matthew brulotte,editor,6,5.5166666666666675
perry schaffer,editor,10,5.52
jonathan melin,editor,5,5.52
eric nagy,editor,5,5.5200000000000005
alexander dittner,editor,24,5.5208333333333339
marie castro,editor,4,5.525
henry dangar,editor,4,5.525
mark stevens,editor,15,5.5266666666666664
eve newman,editor,14,5.5285714285714285
gabriel wrye,editor,7,5.5285714285714285
marshall harvey,editor,25,5.5319999999999991
matthew l. weiss,editor,3,5.5333333333333332
j. douglas seelig,editor,3,5.5333333333333332
stephen mark,editor,3,5.5333333333333332
wojciech wlodarski,editor,3,5.5333333333333332
iikka hesse,editor,3,5.5333333333333332
lewis albrow,editor,3,5.5333333333333332
martin jay sadoff,editor,3,5.5333333333333332
francesco bertuccioli,editor,3,5.5333333333333332
erica huggins,editor,3,5.5333333333333332
adrian powers,editor,3,5.5333333333333341
michael economou,editor,6,5.5333333333333341
scott vickrey,editor,3,5.5333333333333341
dennis m. o'connor,editor,8,5.5375000000000005
diana vasconcellos,editor,8,5.5375000000000005
renato cinquini,editor,5,5.54
megan brooks,editor,5,5.54
max lemon,editor,5,5.5400000000000009
otello colangeli,editor,10,5.5400000000000009
ross albert,editor,15,5.5466666666666651
a.r. rajendran,editor,8,5.55
steven ramirez,editor,4,5.55
mallory gottlieb,editor,4,5.55
mark towns,editor,17,5.5529411764705889
zach clark,editor,11,5.5545454545454538
jeff freeman,editor,22,5.5545454545454547
todd e. miller,editor,25,5.556
scott conrad,editor,23,5.5565217391304342
hakan akol,editor,7,5.5571428571428569
carsten kurpanek,editor,7,5.5571428571428569
ron dulin,editor,7,5.5571428571428569
bert rijkelijkhuizen,editor,7,5.5571428571428578
hüseyin haluk arus,editor,10,5.5599999999999987
ben king,editor,5,5.56
antonio ramírez de loaysa,editor,5,5.56
scott hill,editor,13,5.5615384615384622
andy blumenthal,editor,11,5.5636363636363635
kirk m. morri,editor,22,5.5636363636363635
michelle harrison,editor,11,5.5636363636363644
joe murphy,editor,14,5.5642857142857141
luis de la madrid,editor,23,5.5652173913043486
michael fallavollita,editor,3,5.5666666666666664
michael winner,editor,9,5.5666666666666664
will torbett,editor,3,5.5666666666666664
michael eliot,editor,3,5.5666666666666664
thomas k. avildsen,editor,3,5.5666666666666664
ron medico,editor,3,5.5666666666666664
gor kirakosian,editor,3,5.5666666666666664
vito desario,editor,3,5.5666666666666664
w.o. garrett,editor,3,5.5666666666666673
fred r. feitshans jr.,editor,19,5.5684210526315789
tom lewis,editor,13,5.56923076923077
norbert herzner,editor,7,5.5714285714285712
hamdi deniz,editor,14,5.5714285714285712
norman hollyn,editor,7,5.5714285714285712
soline guyonneau,editor,7,5.5714285714285712
geoffrey o'brien,editor,4,5.5749999999999993
robert mead,editor,4,5.575
jens peder hertzberg,editor,4,5.575
brian ufberg,editor,9,5.5777777777777775
tom harrison-read,editor,5,5.5799999999999992
s. michael rosen jr.,editor,5,5.58
gregg featherman,editor,5,5.58
vincenzo tomassi,editor,32,5.58125
brett hedlund,editor,22,5.581818181818182
dale beldin,editor,6,5.5833333333333339
joel plotch,editor,14,5.5857142857142854
kathryn j. schubert,editor,9,5.5888888888888886
jamie alain,editor,9,5.5888888888888886
patrick lussier,editor,19,5.594736842105263
sanjay sankla,editor,47,5.595744680851066
mark conte,editor,18,5.6
byron wong,editor,7,5.6
a.j. edwards,editor,3,5.6
anna rosa napoli,editor,4,5.6
guille gatti,editor,4,5.6
nicholas wayman-harris,editor,5,5.6
roy hyde,editor,3,5.6
patrick schonewille,editor,3,5.6
neslihan kus,editor,4,5.6000000000000005
adam locke-norton,editor,3,5.6000000000000005
axel hubert,editor,4,5.6000000000000005
phillip linson,editor,4,5.6000000000000005
srinivas patro,editor,3,5.6000000000000005
bud s. isaacs,editor,4,5.6000000000000005
aram nigoghossian,editor,3,5.6000000000000005
matthew leutwyler,editor,3,5.6000000000000005
christopher radcliff,editor,3,5.6000000000000005
nena erb,editor,3,5.6000000000000005
richard g. wray,editor,3,5.6000000000000005
joakim pietras,editor,3,5.6000000000000005
william yeh,editor,19,5.6000000000000005
hadi hajaig,editor,3,5.6000000000000005
kim secrist,editor,3,5.6000000000000005
kent beyda,editor,28,5.6035714285714286
anthony redman,editor,21,5.6095238095238091
sue blainey,editor,10,5.61
toby yates,editor,15,5.6133333333333342
russ meyer,editor,7,5.6142857142857139
merlin eden,editor,7,5.6142857142857139
anthony boys,editor,6,5.6166666666666663
clive barrett,editor,6,5.6166666666666671
david checel,editor,6,5.6166666666666671
robert hall,editor,11,5.6181818181818182
patrick mcmahon,editor,11,5.6181818181818182
john david allen,editor,16,5.6187499999999995
fredrik morheden,editor,25,5.62
sandy saffeels,editor,5,5.62
bernardo pimenta,editor,5,5.62
nima jafari jozani,editor,5,5.62
doc crotzer,editor,5,5.62
steve mirkovich,editor,40,5.62
rob bonz,editor,5,5.620000000000001
terry stokes,editor,9,5.6222222222222218
patricia bowers,editor,4,5.625
yusuf khan,editor,4,5.625
douglas buck,editor,4,5.625
scott k. wallace,editor,4,5.625
terry kelley,editor,4,5.625
tim goodwin,editor,4,5.625
yoshihiro nishimura,editor,4,5.6250000000000009
gib jaffe,editor,8,5.6250000000000009
jeff betancourt,editor,27,5.6259259259259276
danny rafic,editor,11,5.6272727272727279
michael n. knue,editor,17,5.6294117647058819
eliane katz,editor,3,5.6333333333333329
matthew feinman,editor,3,5.6333333333333329
chris ridsdale,editor,3,5.6333333333333329
chris lechler,editor,3,5.6333333333333329
leo scott,editor,6,5.6333333333333329
jim makiej,editor,3,5.6333333333333329
igor litoninskiy,editor,9,5.6333333333333337
adam catino,editor,3,5.6333333333333337
justine halliday,editor,3,5.6333333333333337
sarvesh kumar singh,editor,3,5.6333333333333337
paulo pandolpho,editor,3,5.6333333333333337
haritz zubillaga,editor,3,5.6333333333333337
jacob vaughan,editor,3,5.6333333333333337
guillermo de la cal,editor,12,5.6333333333333337
anton megerdichev,editor,3,5.6333333333333337
robbie morrison,editor,3,5.6333333333333337
celia haining,editor,8,5.6375
ronelle loots,editor,5,5.64
faruk yusuf akayran,editor,5,5.64
greg o'bryant,editor,5,5.6400000000000006
norman buckley,editor,12,5.6416666666666657
oguz celik,editor,7,5.6428571428571432
scott richter,editor,9,5.6444444444444439
eric strand,editor,15,5.6466666666666665
matt friedman,editor,19,5.647368421052632
sam restivo,editor,6,5.6499999999999995
heidi scharfe,editor,4,5.6499999999999995
kenneth g. crane,editor,4,5.6499999999999995
bartosz karczynski,editor,4,5.65
duff smith,editor,4,5.65
charles bornstein,editor,14,5.65
jorge weisz,editor,8,5.65
robert barrere,editor,4,5.65
walerian borowczyk,editor,4,5.65
michele soffientini,editor,4,5.65
dennis m. hill,editor,19,5.6526315789473687
kevin greutert,editor,18,5.655555555555555
julian rodd,editor,9,5.6555555555555559
jeffrey canavan,editor,16,5.65625
todd c. ramsay,editor,16,5.6562500000000009
meysam molaei,editor,7,5.6571428571428575
richard byard,editor,7,5.6571428571428575
yves langlois,editor,20,5.6599999999999993
sanjay sharma,editor,10,5.66
warren adams,editor,5,5.66
byron 'buzz' brandt,editor,10,5.66
libby cuenin,editor,5,5.66
millie moore,editor,5,5.66
benjamin rodriguez jr.,editor,8,5.6625
francesco galli,editor,3,5.6666666666666661
greg ng,editor,9,5.6666666666666661
fachrun daud,editor,3,5.666666666666667
brian tagg,editor,3,5.666666666666667
george w. brooks,editor,3,5.666666666666667
firdauzi trizkiyanto,editor,3,5.666666666666667
firat guler,editor,3,5.666666666666667
justin guerrieri,editor,3,5.666666666666667
james lesage,editor,3,5.666666666666667
maria gonzales,editor,3,5.666666666666667
stephen philipson,editor,3,5.666666666666667
glenn berman,editor,3,5.666666666666667
andrew prowse,editor,3,5.666666666666667
todd zelin,editor,3,5.666666666666667
bryan oates,editor,3,5.666666666666667
joe mitacek,editor,3,5.666666666666667
ken o'keefe,editor,3,5.666666666666667
seth flaum,editor,20,5.67
richard greer,editor,4,5.675
dan roberts,editor,4,5.675
sam baixauli,editor,4,5.675
john ireland,editor,4,5.675
cindy clarkson,editor,4,5.6750000000000007
sohrab khosravi,editor,4,5.6750000000000007
larry bock,editor,25,5.676
ben baudhuin,editor,13,5.6769230769230781
sean lahiff,editor,14,5.6785714285714288
bas icke,editor,5,5.68
marco jakubowicz,editor,5,5.68
tom costain,editor,21,5.68095238095238
joe landauer,editor,16,5.6812500000000012
colleen halsey,editor,13,5.6846153846153848
florent vassault,editor,7,5.6857142857142859
chris barnes,editor,15,5.6866666666666665
suzanne fenn,editor,9,5.6888888888888882
jeff seibenick,editor,9,5.6888888888888891
sam bauer,editor,10,5.69
paul millspaugh,editor,14,5.6928571428571422
gianfranco simoncelli,editor,4,5.6999999999999993
anil krish,editor,4,5.6999999999999993
abhijit kokate,editor,3,5.6999999999999993
jim connock,editor,3,5.7
robert yates,editor,3,5.7
jessica brunetto,editor,4,5.7
saska simpson,editor,3,5.7
christian lonk,editor,5,5.7
paul harb,editor,12,5.7
lisa binkley,editor,4,5.7
dmitriy slobtsov,editor,8,5.7
thomas beard,editor,4,5.7
tanner christensen,editor,4,5.7
steven kostanski,editor,4,5.7
dave boyle,editor,3,5.7
ajoy varma raja,editor,4,5.7
gowrishankar k r,editor,4,5.7
alastair reid,editor,4,5.7
johannes grenzfurthner,editor,4,5.7
kiah roache-turner,editor,4,5.7
debra chiate,editor,11,5.7000000000000011
sergio montanari,editor,34,5.7058823529411775
lisa bromwell,editor,8,5.7125
sharyn l. ross,editor,7,5.7142857142857135
junaid siddiqui,editor,7,5.7142857142857135
gautham raju,editor,40,5.715
derek brechin,editor,13,5.7153846153846146
j.j. titone,editor,6,5.7166666666666659
martí roca,editor,12,5.7166666666666659
dean gonzalez,editor,6,5.7166666666666668
mustafa gökçen,editor,11,5.7181818181818178
kevin pavlovic,editor,5,5.72
saravuth nakajad,editor,5,5.72
jennifer harrington,editor,5,5.72
fabio nunziata,editor,5,5.72
julie rogers,editor,5,5.7200000000000006
christopher donlon,editor,13,5.7230769230769232
suzy elmiger,editor,30,5.7233333333333345
antonio frutos,editor,17,5.723529411764706
lori ball,editor,4,5.725
meg ramsay,editor,4,5.725
peter s. elliot,editor,20,5.725
sercan güdücü,editor,4,5.725
sam zimbalist,editor,4,5.7250000000000005
george folsey jr.,editor,26,5.7269230769230779
camilo abadía,editor,7,5.7285714285714286
adriana martínez,editor,3,5.7333333333333334
andrew mckee,editor,6,5.7333333333333334
giacomo ambrosini,editor,3,5.7333333333333334
ioanna pogiantzi,editor,3,5.7333333333333334
bakul matiyani,editor,3,5.7333333333333334
derek ambrosi,editor,6,5.7333333333333334
richard p. cirincione,editor,3,5.7333333333333334
travis sittard,editor,6,5.7333333333333334
jeanne applegate,editor,3,5.7333333333333334
fernanda de la peza,editor,3,5.7333333333333334
michael schweitzer,editor,6,5.7333333333333334
peter fandetti,editor,3,5.7333333333333334
debra mcdermott,editor,3,5.7333333333333334
andreas nilsson,editor,6,5.7333333333333334
bret marnell,editor,3,5.7333333333333334
ismail 'niko' canlisoy,editor,11,5.7363636363636363
ahmet can cakirca,editor,13,5.7384615384615385
jim page,editor,30,5.7399999999999993
william d. gordean,editor,15,5.7399999999999993
lois freeman-fox,editor,10,5.74
agnieszka liggett,editor,5,5.74
antonietta zita,editor,5,5.74
rob kobrin,editor,5,5.74
antoine vareille,editor,24,5.7416666666666663
jim stewart,editor,7,5.7428571428571429
jeff wishengrad,editor,9,5.7444444444444454
bjorn johnson,editor,8,5.7499999999999991
ned bastille,editor,10,5.75
kevin hale,editor,6,5.75
engin öztürk,editor,8,5.75
alex kopit,editor,4,5.75
franklin peterson,editor,12,5.75
oriana soddu,editor,4,5.75
todd sandler,editor,4,5.75
brian scofield,editor,13,5.7538461538461529
nicholas wentworth,editor,11,5.754545454545454
dennis virkler,editor,29,5.7551724137931028
shirish kunder,editor,12,5.758333333333332
justin krohn,editor,5,5.76
sandeep sethy,editor,5,5.76
jason eisener,editor,5,5.76
augie hess,editor,5,5.76
yaniv dabach,editor,5,5.76
joe dante,editor,5,5.76
aaron brock,editor,5,5.76
andrew s. eisen,editor,5,5.7600000000000007
tony lombardo,editor,21,5.7619047619047619
gabriele varriale,editor,3,5.7666666666666657
eric a. sears,editor,21,5.7666666666666657
kate evans,editor,6,5.7666666666666666
alarich lenz,editor,3,5.7666666666666666
alan levy,editor,3,5.7666666666666666
chuck weiss,editor,3,5.7666666666666666
alan lake,editor,3,5.7666666666666666
lin li,editor,3,5.7666666666666666
félix bueno,editor,3,5.7666666666666666
dimitri amar,editor,3,5.7666666666666666
carolina martínez urbina,editor,6,5.7666666666666666
caroline limmer,editor,3,5.7666666666666666
alparslan burak altintas,editor,3,5.7666666666666666
gina hirsch,editor,3,5.7666666666666666
marshall m. borden,editor,3,5.7666666666666666
vincent zuffranieri,editor,9,5.7666666666666666
craig bassett,editor,6,5.7666666666666675
jacqueline cambas,editor,25,5.768
yvonne valdez,editor,7,5.7714285714285705
raúl de torres,editor,7,5.7714285714285714
gonzalo lópez-gallego,editor,4,5.7749999999999995
tim roche,editor,4,5.775
geoffroy koeberlé,editor,4,5.775
gavin buckley,editor,8,5.775
sangeeth prathap,editor,4,5.775
nicolas trembasiewicz,editor,13,5.7769230769230759
hans horn,editor,5,5.78
robert grigsby wilson,editor,5,5.78
jennifer lee,editor,10,5.78
neil smith,editor,5,5.78
tammiraju,editor,25,5.7800000000000011
troy takaki,editor,23,5.7826086956521738
john f. schreyer,editor,12,5.7833333333333332
verónica callón,editor,12,5.7833333333333332
josé luis romeu,editor,6,5.7833333333333332
john bryant,editor,6,5.7833333333333332
janice hampton,editor,31,5.7838709677419367
sabrina plisco,editor,14,5.7857142857142856
michele conroy,editor,14,5.7857142857142856
doobie white,editor,7,5.7857142857142856
michael r. miller,editor,38,5.7868421052631582
ka-wing li,editor,8,5.7875
colin campbell,editor,9,5.7888888888888879
tim murrell,editor,10,5.79
alan jones,editor,6,5.7999999999999989
lise beaulieu,editor,3,5.8
gordon mcclellan,editor,4,5.8
françois simard,editor,3,5.8
ray de leuw,editor,3,5.8
luis colina,editor,14,5.8
leon seith,editor,3,5.8
chad galster,editor,3,5.8
jake west,editor,5,5.8
robert l. sinise,editor,4,5.8
bénédicte brunet,editor,4,5.8
joseph jett sally,editor,3,5.8
steven liu,editor,3,5.8
mike fromentin,editor,7,5.8
adam bernardi,editor,6,5.8
michael f. anderson,editor,6,5.8
maurissa horwitz,editor,3,5.8
akin denizli,editor,3,5.8
federico maria maneschi,editor,4,5.8
howard lanning,editor,3,5.8
jeff gullo,editor,6,5.8
isaac sehayek,editor,9,5.8000000000000007
geoffrey rowland,editor,4,5.8000000000000007
filip dedic,editor,4,5.8000000000000007
robert anich,editor,3,5.8000000000000007
derek trigg,editor,4,5.8000000000000007
james r. symons,editor,13,5.8076923076923066
gaétan huot,editor,13,5.8076923076923075
don brochu,editor,22,5.8090909090909078
mátyás fekete,editor,11,5.8090909090909086
david dhawan,editor,11,5.8090909090909086
dan zimmerman,editor,20,5.8100000000000005
dallas puett,editor,18,5.8111111111111109
david rawlins,editor,18,5.8111111111111109
jack hofstra,editor,17,5.8117647058823527
david rennie,editor,23,5.81304347826087
peter gvozdas,editor,13,5.8153846153846152
paul seydor,editor,19,5.8157894736842115
maureen grant,editor,6,5.8166666666666664
amr assem,editor,6,5.8166666666666664
tia nolan,editor,16,5.81875
sidney wolinsky,editor,10,5.8199999999999994
dann cahn,editor,5,5.8199999999999994
nancy frazen,editor,5,5.8199999999999994
zaz montana,editor,5,5.8199999999999994
chetan solanki,editor,5,5.82
sean albertson,editor,20,5.82
cathrine ambus,editor,5,5.82
adam p. scott,editor,5,5.82
debra neil-fisher,editor,32,5.8218749999999995
paul frank,editor,9,5.8222222222222229
daniele alabiso,editor,13,5.8230769230769237
david kashevaroff,editor,4,5.8249999999999993
mike gallant,editor,4,5.8249999999999993
brenna rangott,editor,4,5.825
michelle szemberg,editor,4,5.825
alan toomayan,editor,4,5.8250000000000011
ellie durak,editor,7,5.8285714285714283
paul martin smith,editor,10,5.83
dermot diskin,editor,10,5.83
julia wong,editor,19,5.8315789473684214
annette davey,editor,19,5.8315789473684214
ali greer,editor,3,5.833333333333333
stuart ortiz,editor,3,5.833333333333333
cecily rhett,editor,3,5.833333333333333
mirenda ouellet,editor,3,5.833333333333333
allan ungar,editor,3,5.833333333333333
joe rabig,editor,3,5.833333333333333
brett m. reed,editor,9,5.833333333333333
aleksandr ivanov,editor,6,5.833333333333333
anna krutiy,editor,3,5.833333333333333
roberth nordh,editor,3,5.833333333333333
joel potrykus,editor,3,5.833333333333333
tal keller,editor,3,5.8333333333333339
laura morrod,editor,3,5.8333333333333339
romain rioult,editor,3,5.8333333333333339
romeo ciatti,editor,3,5.8333333333333339
thom newell,editor,3,5.8333333333333339
çagri türkkan,editor,26,5.8346153846153843
brett w. bachman,editor,22,5.8363636363636369
rebecca lloyd,editor,8,5.8375
allan jacobs,editor,8,5.8375
rick shaine,editor,24,5.8375
julien rey,editor,21,5.8380952380952378
suzanne spangler,editor,13,5.8384615384615381
roberto silvi,editor,28,5.8392857142857144
robert rzesacz,editor,5,5.84
ot louw,editor,12,5.8416666666666668
niranjan devaramane,editor,7,5.8428571428571425
amy mcgrath,editor,7,5.8428571428571425
ryan brown,editor,7,5.8428571428571434
jeffrey wolf,editor,29,5.8482758620689657
manussa vorasingha,editor,4,5.85
gillian l. hutshing,editor,8,5.85
beatrice sisul,editor,4,5.85
steve hullfish,editor,4,5.85
jean-claude piroué,editor,4,5.85
tony kearns,editor,8,5.85
steven rasch,editor,4,5.85
alan strachan,editor,20,5.85
ismael gomez iii,editor,4,5.85
conrad m. gonzalez,editor,4,5.85
cam mclauchlin,editor,8,5.85
dev singh,editor,8,5.8500000000000005
marc vives,editor,10,5.8500000000000005
kayla emter,editor,14,5.8500000000000005
sarah broshar,editor,8,5.8500000000000005
ryan purwoko,editor,8,5.8500000000000005
sara corrigan,editor,4,5.8500000000000005
david m. richardson,editor,35,5.8514285714285732
pietro morana,editor,15,5.8533333333333335
steven cohen,editor,11,5.8545454545454536
bob joyce,editor,9,5.8555555555555561
anders nylander,editor,10,5.8599999999999994
baxter,editor,20,5.8599999999999994
john hyams,editor,5,5.8599999999999994
vijay velukutty,editor,5,5.8599999999999994
tom simpson,editor,5,5.86
will gilbey,editor,13,5.8615384615384611
jeff mcevoy,editor,19,5.8631578947368412
dharmendra sharma,editor,17,5.8647058823529425
a. muthu,editor,20,5.865
nicole conn,editor,3,5.8666666666666663
petr zelenov,editor,6,5.8666666666666663
don max,editor,9,5.8666666666666663
suzanne pillsbury,editor,3,5.8666666666666663
onur tukel,editor,3,5.8666666666666663
austin andrews,editor,3,5.8666666666666663
tania goding,editor,3,5.8666666666666663
donna mathewson,editor,3,5.8666666666666663
brett irwin,editor,3,5.8666666666666663
chiara griziotti,editor,3,5.8666666666666663
jordan goldman,editor,3,5.8666666666666663
bryan shaw,editor,3,5.8666666666666663
ash white,editor,3,5.8666666666666663
michael ripps,editor,6,5.8666666666666663
susan graef,editor,9,5.8666666666666663
nina feinberg,editor,3,5.8666666666666671
gianluca scarpa,editor,3,5.8666666666666671
ken filewych,editor,3,5.8666666666666671
mano csillag,editor,6,5.8666666666666671
chris blunden,editor,18,5.8666666666666671
spencer houck,editor,3,5.8666666666666671
curtiss clayton,editor,24,5.8666666666666671
tara timpone,editor,18,5.8666666666666671
richard halsey,editor,43,5.8697674418604651
sofia lindgren,editor,10,5.870000000000001
ana álvarez ossorio,editor,4,5.875
ian davies,editor,4,5.875
christian kinnard,editor,4,5.875
jonathan m. dillon,editor,4,5.875
david andalman,editor,4,5.875
chieko suzaki,editor,8,5.875
peter b. ellis,editor,4,5.875
sharon rutter,editor,4,5.875
martin wichmann andersen,editor,4,5.875
philipp thomas,editor,4,5.875
wendy greene bricmont,editor,33,5.8757575757575751
gregory plotkin,editor,17,5.8764705882352946
aaron yanes,editor,9,5.8777777777777773
harry b. miller iii,editor,9,5.8777777777777773
joona louhivuori,editor,9,5.8777777777777773
stéphane elmadjian,editor,9,5.8777777777777782
wai-chiu chung,editor,19,5.8789473684210529
jan kovác,editor,5,5.879999999999999
rob grant,editor,5,5.88
walt mulconery,editor,5,5.88
robin katz,editor,5,5.88
steve welch,editor,5,5.88
luigi mearelli,editor,5,5.8800000000000008
mattias morheden,editor,10,5.8800000000000008
yann hervé,editor,6,5.8833333333333329
david heinz,editor,6,5.8833333333333329
alan canant,editor,12,5.8833333333333337
carlo rizzo,editor,7,5.8857142857142861
jane kurson,editor,16,5.8874999999999993
armond lebowitz,editor,8,5.8874999999999993
brian philip davis,editor,8,5.8875
jorge macaya,editor,16,5.8875
jaroslaw kaminski,editor,25,5.8880000000000017
christopher holmes,editor,18,5.8888888888888884
rickard krantz,editor,10,5.8900000000000006
william austin,editor,11,5.89090909090909
ronald roose,editor,11,5.8909090909090907
tom finan,editor,11,5.8909090909090907
amitabh shukla,editor,24,5.8916666666666657
henry richardson,editor,16,5.89375
john gilbert,editor,27,5.8962962962962964
ignaitious aswin,editor,3,5.8999999999999995
gregers dohn,editor,5,5.8999999999999995
