tconst,primaryTitle,startYear,runtimeMinutes,genres,movie_engagement_score,actor_actress_engagement_score,writer_engagement_score,director_engagement_score,cluster_kmeans
tt0454876,Life of Pi,2012,127,"Adventure,Drama,Fantasy",46.13977697297376,44.74033362202676,43.94566616358063,42.812014684398726,2
tt0060196,"The Good, the Bad and the Ugly",1966,178,"Adventure,Drama,Western",52.285165049247034,42.58771643135315,39.167915105180526,44.47680303531135,4
tt0099348,Dances with Wolves,1990,181,"Adventure,Drama,Western",43.878417529308315,42.62213244404226,37.55516564999528,41.966407329518525,4
tt0112817,Dead Man,1995,121,"Adventure,Drama,Western",37.74028679550956,43.3811549508189,42.32048016480912,42.35006663024871,3
tt1663202,The Revenant,2015,156,"Adventure,Drama,Western",47.74179498019249,46.78421993594109,44.4244853183376,46.01916101949472,2
tt0091369,Labyrinth,1986,101,"Adventure,Family,Fantasy",38.005750108470174,40.805627351624494,40.53696442176757,44.62276897879968,3
tt0241527,Harry Potter and the Sorcerer's Stone,2001,152,"Adventure,Family,Fantasy",45.94443904955229,46.40013572831073,46.25939451721424,41.28440562169863,2
tt0295297,Harry Potter and the Chamber of Secrets,2002,161,"Adventure,Family,Fantasy",44.05234541516425,45.46611663220085,46.3607815835076,41.37488896704573,2
tt0304141,Harry Potter and the Prisoner of Azkaban,2004,142,"Adventure,Family,Fantasy",46.402969372237095,46.5933392327621,46.3994644705842,46.10843117739852,2
tt0330373,Harry Potter and the Goblet of Fire,2005,157,"Adventure,Family,Fantasy",45.167540384574416,45.787698618982944,46.25118037263368,41.66567501360717,2
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,146,"Adventure,Family,Fantasy",44.74503268489583,47.53416334842795,46.30191364481871,44.12853449441887,2
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,130,"Adventure,Family,Fantasy",48.67396976327783,47.04166818286952,46.410176270083134,44.231715348456255,5
tt0109707,Ed Wood,1994,127,"Biography,Comedy,Drama",41.175686280274086,44.27953937460148,42.427394473751846,42.31434429984737,3
tt0210945,Remember the Titans,2000,113,"Biography,Comedy,Drama",42.03878457206367,40.31819709636873,41.49754962704294,38.05247003536391,0
tt2140373,Saving Mr. Banks,2013,125,"Biography,Comedy,Drama",39.31075804655548,44.69009882637993,40.36875302149674,40.6703544874992,4
tt2431286,Philomena,2013,98,"Biography,Comedy,Drama",38.210211563977154,40.70717648107521,40.86095216167028,38.63157034537282,0
tt1596363,The Big Short,2015,130,"Biography,Comedy,Drama",44.62276130184155,47.77649969611803,45.104858869841706,44.11963066683303,2
tt5580036,"I, Tonya",2017,119,"Biography,Comedy,Drama",40.576778939880334,42.86624989864472,38.836003211229375,41.111550274387355,0
tt5083738,The Favourite,2018,119,"Biography,Comedy,Drama",40.52539882085544,43.47391098556709,44.026758408504925,40.227188847223005,3
tt8721424,"tick, tick... BOOM!",2021,115,"Biography,Comedy,Drama",38.26776391734855,40.51240667124,41.42079351639516,44.45881236106814,3
tt0070666,Serpico,1973,130,"Biography,Crime,Drama",39.72048247753008,40.08905107448606,37.34989843828385,38.284574117748186,0
tt0072890,Dog Day Afternoon,1975,125,"Biography,Crime,Drama",43.66533031345731,45.36105867085425,43.50962977629679,40.206553054485006,4
tt0077928,Midnight Express,1978,121,"Biography,Crime,Drama",37.25204372265835,40.69328676468587,38.71480357751129,40.982287786707694,0
tt0079116,Escape from Alcatraz,1979,112,"Biography,Crime,Drama",39.04878567805197,42.261436864735686,42.183319606205686,37.919419244775945,0
tt0099685,Goodfellas,1990,145,"Biography,Crime,Drama",53.3599210860836,47.64872184598031,44.14199300133036,46.04872589991125,5
tt0107207,In the Name of the Father,1993,133,"Biography,Crime,Drama",42.93603806056591,45.47423405856057,43.81603651963599,41.72984720822412,2
tt0112461,The Basketball Diaries,1995,102,"Biography,Crime,Drama",37.326392290965536,43.409907334483286,41.52563676370127,39.6311255919911,3
tt0119008,Donnie Brasco,1997,127,"Biography,Crime,Drama",42.69577653966972,44.01988663358451,44.37240070585883,41.05411682698591,3
tt0221027,Blow,2001,124,"Biography,Crime,Drama",40.9131873900062,43.57312688658608,41.20461933216946,41.16250504421754,3
tt0264464,Catch Me If You Can,2002,141,"Biography,Crime,Drama",49.23477192817881,48.07993882920068,45.6625117372297,45.55312589596405,5
tt0379725,Capote,2005,114,"Biography,Crime,Drama",37.735253886512176,39.66246333138256,41.61438770670675,42.47835423348959,3
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,160,"Biography,Crime,Drama",39.78068858009704,44.17413656265321,40.55246947726247,43.022781634098415,3
tt0765429,American Gangster,2007,157,"Biography,Crime,Drama",44.305265979684535,47.00804095740333,43.91573840308894,43.0606512605967,2
tt0463998,Freedom Writers,2007,123,"Biography,Crime,Drama",37.71054972939523,41.08372622088964,41.730973176038496,38.981087807270455,0
tt0824747,Changeling,2008,141,"Biography,Crime,Drama",41.85779085288248,40.29286682993439,41.32784368046376,41.67913087294532,0
tt2334649,Fruitvale Station,2013,85,"Biography,Crime,Drama",37.16899247989716,39.794033455594416,42.22721844448568,42.61730822226384,3
tt1895587,Spotlight,2015,129,"Biography,Crime,Drama",46.350475410191535,44.03078026498085,43.5854043920529,42.82629083523974,2
tt3774114,Snowden,2016,134,"Biography,Crime,Drama",38.19311237473478,42.92298112823312,43.63229675859234,40.18127997479972,3
tt4209788,Molly's Game,2017,140,"Biography,Crime,Drama",39.2255484115575,44.14189182819422,44.48140586245998,43.78210829934544,3
tt1302006,The Irishman,2019,209,"Biography,Crime,Drama",44.18977533673157,46.5074546932229,47.11425253198896,46.285706330482405,2
tt9784798,Judas and the Black Messiah,2021,126,"Biography,Crime,Drama",36.88513576034162,42.44718410396508,42.17106404178672,39.76128895368462,3
tt7599146,Sound of Freedom,2023,131,"Biography,Crime,Drama",38.970058185910375,39.7398266419242,41.05437561481229,41.337509239742026,0
tt0080678,The Elephant Man,1980,124,"Biography,Drama",44.64014236904479,42.55022903133308,43.41785288579163,42.452468597027895,3
tt0099077,Awakenings,1990,121,"Biography,Drama",40.867160662880714,42.90211760566019,43.182004212487904,39.41054679334495,3
tt0172493,"Girl, Interrupted",1999,127,"Biography,Drama",39.1395102807681,40.18597908534358,41.24898425885826,42.38027128729339,3
tt0166896,The Straight Story,1999,112,"Biography,Drama",40.22407778240812,38.59952083846272,42.58575436612424,39.641723115733,0
tt0195685,Erin Brockovich,2000,131,"Biography,Drama",40.350077505376845,40.902347770162926,37.75921772133423,38.55161883518075,0
tt0338751,The Aviator,2004,170,"Biography,Drama",42.02272979792124,47.249111968304994,42.288909096800566,46.763638704145855,2
tt0369702,The Sea Inside,2004,126,"Biography,Drama",39.061919913953915,39.3857783851506,38.38131265658024,39.31594544475139,0
tt0454921,The Pursuit of Happyness,2006,117,"Biography,Drama",46.26286411909257,41.80701135267692,41.41772525575871,37.76509288170088,4
tt0436697,The Queen,2006,103,"Biography,Drama",37.04653360493355,41.11115520935664,41.34604054125012,40.0433822054306,0
tt0401383,The Diving Bell and the Butterfly,2007,112,"Biography,Drama",40.40427535632099,41.02740028730391,41.403687094672655,38.22310985008379,0
tt1285016,The Social Network,2010,120,"Biography,Drama",46.06618820548735,42.958322432122976,41.904695283531794,46.54372355427064,2
tt0790636,Dallas Buyers Club,2013,117,"Biography,Drama",45.29698613566747,43.262249907923774,41.65046886463627,40.93412173428624,4
tt3203606,Trumbo,2015,124,"Biography,Drama",36.54970774687924,40.84766743242944,41.605418102802815,38.96828222659331,0
tt3263904,Sully,2016,96,"Biography,Drama",40.71010867387568,42.183212559710256,42.14752887536973,42.61154110519167,3
tt1226837,Beautiful Boy,2018,120,"Biography,Drama",37.62237104554672,39.86130552039764,41.48366667525717,42.09494642532795,3
tt0093389,The Last Emperor,1987,163,"Biography,Drama,History",39.04665463941637,39.725357869363435,38.15766292808805,38.8389519827596,0
tt0097441,Glory,1989,122,"Biography,Drama,History",40.404914702160966,43.52336959922436,44.82658595562663,41.77212601294886,3
tt0104797,Malcolm X,1992,202,"Biography,Drama,History",38.78585157749632,41.132622686637006,41.552511348970576,39.68612841096603,0
tt0108052,Schindler's List,1993,195,"Biography,Drama,History",55.72802102169933,44.02033922690341,44.11123784163004,44.9366802831422,5
tt0118607,Amistad,1997,155,"Biography,Drama,History",36.040217584493135,46.43278299581901,43.840303509443274,45.575108419025526,3
tt0140352,The Insider,1999,157,"Biography,Drama,History",41.16744271506754,44.68412366838692,42.865765105319134,42.14739383173665,3
tt0363163,Downfall,2004,156,"Biography,Drama,History",45.89086081439345,42.50012662241491,44.62676883215854,39.496653470807765,4
tt0395169,Hotel Rwanda,2004,121,"Biography,Drama,History",45.27153103257441,42.46452309119898,40.807370970566815,39.35736286501368,4
tt0433383,"Good Night, and Good Luck.",2005,93,"Biography,Drama,History",37.13518062863463,40.182394842140695,40.451810735603935,38.638181794241575,0
tt0455590,The Last King of Scotland,2006,123,"Biography,Drama,History",40.34567338808432,41.56382891284515,41.010946936218,41.602955440127566,3
tt1013753,Milk,2008,128,"Biography,Drama,History",39.4964906902345,43.67469462107693,41.6887832753629,40.48132312022514,3
tt0870111,Frost/Nixon,2008,122,"Biography,Drama,History",38.46987410879292,42.34300772804967,41.98627706947717,40.2486960018916,3
tt1057500,Invictus,2009,134,"Biography,Drama,History",38.23428944397364,44.33079181771777,42.07703181679384,42.91397452728752,3
tt1504320,The King's Speech,2010,118,"Biography,Drama,History",46.894496826101815,44.993998003738426,37.639898307287424,41.29283874860025,4
tt1024648,Argo,2012,120,"Biography,Drama,History",44.80639184631592,45.932869443341644,44.695183306089376,45.616091033387576,2
tt0443272,Lincoln,2012,150,"Biography,Drama,History",39.78659363525992,46.43509264606493,46.57566305770792,45.03058998614488,2
tt2024544,12 Years a Slave,2013,134,"Biography,Drama,History",47.706256671925416,44.46495198130122,44.349991236188494,43.47380393559965,2
tt1398426,Straight Outta Compton,2015,147,"Biography,Drama,History",41.8351761111061,41.66676244768206,40.226610728635045,38.82418255230576,0
tt2119532,Hacksaw Ridge,2016,139,"Biography,Drama,History",47.13631723419949,42.49484927982445,41.7469913190588,41.485470437073275,4
tt4846340,Hidden Figures,2016,127,"Biography,Drama,History",42.5117388279259,43.5121594140744,41.17294992286075,39.98008429756059,4
tt4555426,Darkest Hour,2017,125,"Biography,Drama,History",39.78244017587113,44.13011219989947,42.75534234943532,41.7930034541104,3
tt1213641,First Man,2018,141,"Biography,Drama,History",38.89922446939493,43.485831672488125,43.511081836042,44.72308968662813,3
tt7984766,The King,2019,140,"Biography,Drama,History",38.20159458563715,41.47949593275671,39.510037521139694,40.21392337944325,0
tt9071322,Dark Waters,2019,126,"Biography,Drama,History",38.56635374631807,43.67535565911811,44.95005881967609,43.51912593793084,3
tt8503618,Hamilton,2020,160,"Biography,Drama,History",42.57134179129771,42.32972145474561,45.57296559221693,44.519808824329566,2
tt12758060,Tetris,2023,118,"Biography,Drama,History",37.078886260336645,40.05885995090094,38.039823182009656,39.21027927991764,0
tt15398776,Oppenheimer,2023,180,"Biography,Drama,History",49.64144855006512,46.74789899900399,52.135595677859726,51.76621392710566,1
tt0086879,Amadeus,1984,160,"Biography,Drama,Music",47.55271143639028,44.683216328692005,42.45907762772106,43.71184206067698,2
tt0253474,The Pianist,2002,150,"Biography,Drama,Music",50.96511711828519,43.801879023032086,45.90817234213059,42.11025135736401,5
tt0350258,Ray,2004,152,"Biography,Drama,Music",40.140485059846206,42.02776557459849,45.28681685369438,40.675659177366235,3
tt0358273,Walk the Line,2005,136,"Biography,Drama,Music",42.45959908768991,42.721351518049566,41.95369701224074,43.07141276753871,3
tt1727824,Bohemian Rhapsody,2018,134,"Biography,Drama,Music",45.83536852228677,44.01677825345845,42.53706390268661,43.02899764982648,2
tt3704428,Elvis,2022,159,"Biography,Drama,Music",39.47418935373236,41.79893843315914,42.12097071066142,45.43877462191995,3
tt11563598,A Complete Unknown,2024,141,"Biography,Drama,Music",36.70922314569512,43.04017009868655,43.42580084041991,43.3052071141205,3
tt0081398,Raging Bull,1980,129,"Biography,Drama,Sport",45.4061991204625,46.85400904434041,41.78228822970656,45.22126876283431,2
tt0174856,The Hurricane,1999,146,"Biography,Drama,Sport",38.20959210972868,43.93220201924419,39.16942918482621,41.15646022199728,0
tt0393162,Coach Carter,2005,136,"Biography,Drama,Sport",38.483799420061146,40.91489963783035,37.294919669873615,40.154399644562126,0
tt0878804,The Blind Side,2009,129,"Biography,Drama,Sport",42.41597395711771,41.387610690772846,41.697583808588696,39.808814277364085,0
tt1210166,Moneyball,2011,133,"Biography,Drama,Sport",43.30061278492808,44.19024274191739,43.683676147193474,46.0640339535888,2
tt1979320,Rush,2013,123,"Biography,Drama,Sport",46.48732430500653,43.45746415748236,43.04049920096436,41.25928967797488,4
tt0453562,42,2013,128,"Biography,Drama,Sport",37.73174349126534,42.400708917706034,39.31372521246871,40.534510491762845,0
tt9620288,King Richard,2021,144,"Biography,Drama,Sport",38.82881730260926,42.78156708274378,39.08757635069964,39.08757635069964,0
tt21064584,The Iron Claw,2023,132,"Biography,Drama,Sport",38.41567038731485,40.03248793003782,39.971851020116524,39.971851020116524,0
tt0079470,Monty Python's Life of Brian,1979,94,Comedy,45.08353217350111,47.17031404754295,43.41386242343885,43.379182649818986,2
tt0106677,Dazed and Confused,1993,103,Comedy,40.49868983288656,42.32752629140776,42.79894071922017,42.29902630349816,3
tt0151804,Office Space,1999,89,Comedy,41.67036034766545,40.720143114999246,38.691557613522974,40.0769330779458,0
tt0829482,Superbad,2007,113,Comedy,44.32269635154726,44.32356651915147,39.98488785518287,42.02126887887796,4
tt1119646,The Hangover,2009,100,Comedy,45.88157460180064,42.288446628497454,37.2248672004955,41.57674283005308,4
tt0093822,Raising Arizona,1987,94,"Comedy,Crime",37.96135356665088,42.25829943215175,41.131157866731606,42.42601373924186,3
tt0095159,A Fish Called Wanda,1988,108,"Comedy,Crime",39.093165051509445,39.58022622920868,38.471696634157205,39.648862459663945,0
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,107,"Comedy,Crime",47.047706802640235,44.7101596894445,42.352115171953535,42.27770968700857,4
tt0118715,The Big Lebowski,1998,117,"Comedy,Crime",48.24813820061759,44.762300755968475,42.60900651887161,43.950386756489806,2
tt0208092,Snatch,2000,102,"Comedy,Crime",49.06113591867327,45.32330571795303,43.29220337405088,43.216146313540335,5
tt0325805,Matchstick Men,2003,116,"Comedy,Crime,Drama",37.653887858665456,42.53326299235499,39.5328389943852,41.245400244616846,0
tt0780536,In Bruges,2008,107,"Comedy,Crime,Drama",44.92674832325348,44.874634553596046,46.56784705657168,46.81102119263733,2
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115,"Comedy,Crime,Drama",46.77343370069321,44.533338480373146,46.506526620266975,46.74938054517699,2
tt8946378,Knives Out,2019,130,"Comedy,Crime,Drama",46.79111709384194,45.926008363361824,45.52432315901756,45.52432315901756,2
tt0088847,The Breakfast Club,1985,97,"Comedy,Drama",44.21062486093045,44.04157463191223,37.57775778669864,42.60979392216216,4
tt0097216,Do the Right Thing,1989,120,"Comedy,Drama",40.68246736554824,43.364897107592256,38.4794081291802,39.734915809883134,0
tt0097239,Driving Miss Daisy,1989,99,"Comedy,Drama",37.14825523409223,42.31532350490938,39.86732958313775,37.719090019134086,0
tt0120382,The Truman Show,1998,103,"Comedy,Drama",50.21369524385983,44.98513201142013,43.66757584372164,42.14088377638845,5
tt0162346,Ghost World,2001,111,"Comedy,Drama",37.35816107369976,42.864994739841904,41.51305622594607,43.020794345532494,3
tt0265666,The Royal Tenenbaums,2001,110,"Comedy,Drama",41.925146324819515,41.78941432202446,43.87678109482994,43.79262336300029,3
tt0268126,Adaptation.,2002,115,"Comedy,Drama",41.00882453375723,41.17599464607099,40.78146419403465,46.05946832453162,3
tt0335266,Lost in Translation,2003,102,"Comedy,Drama",44.00881123671461,43.23937924857012,39.809291719277525,39.471352061219136,4
tt0367089,The Squid and the Whale,2005,81,"Comedy,Drama",36.30420430794339,39.8293759339753,38.43185397137968,37.85560303225744,0
tt0427944,Thank You for Smoking,2005,92,"Comedy,Drama",40.271595694376494,40.76099008486431,43.26226700701671,41.713137795411754,3
tt0441909,Volver,2006,121,"Comedy,Drama",38.36298718641418,38.39414064947376,37.525556343511816,37.52555634351182,0
tt0449059,Little Miss Sunshine,2006,101,"Comedy,Drama",44.76352052006644,44.06291118682823,45.6099760948981,44.0998814879402,2
tt0467406,Juno,2007,96,"Comedy,Drama",42.58169105409621,44.40771720504097,38.34715458974155,42.77523248694035,4
tt1187043,3 Idiots,2009,170,"Comedy,Drama",47.6555359409289,43.49356286856265,38.60998043729104,44.939258384002414,4
tt1675434,The Intouchables,2011,112,"Comedy,Drama",51.00790979391684,45.61023800269198,46.418326889349146,41.87601672645517,5
tt1033575,The Descendants,2011,115,"Comedy,Drama",39.50451663421666,39.79299294677907,39.96441255394731,41.72412348684336,0
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,119,"Comedy,Drama",44.962102726566485,46.39308792034392,42.767191579365935,45.062718712133936,2
tt2278388,The Grand Budapest Hotel,2014,99,"Comedy,Drama",48.40892513119464,49.15327261385038,45.642066067404656,46.921548041138976,5
tt2582496,Me and Earl and the Dying Girl,2015,105,"Comedy,Drama",39.708248978167866,39.68173414200198,41.20121144346302,38.571346883241965,0
tt3553976,Captain Fantastic,2016,118,"Comedy,Drama",42.0686819279656,41.99687366036779,39.724563252119005,39.724563252119005,0
tt4925292,Lady Bird,2017,94,"Comedy,Drama",41.094287689060586,42.069521310433515,38.7317195411061,41.342475380481,0
tt7131622,Once Upon a Time... in Hollywood,2019,161,"Comedy,Drama",45.38589010916576,45.58746708949807,48.74987283085759,49.209542885582806,1
tt7405458,A Man Called Otto,2022,126,"Comedy,Drama",39.785132744807896,39.5838202755826,38.29837638626966,40.53131281289856,0
tt11813216,The Banshees of Inisherin,2022,114,"Comedy,Drama",42.033023195826175,43.57668639958584,45.14843342932744,45.38419548378868,2
tt23561236,American Fiction,2023,117,"Comedy,Drama",37.94888313973927,40.611317506504335,42.72453501206122,43.59646429802165,3
tt14849194,The Holdovers,2023,133,"Comedy,Drama",42.08041529591076,40.68460519115986,42.087522611544685,40.01120482937515,0
tt0101889,The Fisher King,1991,137,"Comedy,Drama,Fantasy",37.34517850331576,39.910048482611714,38.41162066954615,40.031961988112606,0
tt0107048,Groundhog Day,1993,101,"Comedy,Drama,Fantasy",46.89936967952843,43.013514920888326,37.73478359570608,37.85332155761032,4
tt0120789,Pleasantville,1998,124,"Comedy,Drama,Fantasy",38.633687411563926,39.32146886543687,39.444733658118494,40.61968317133904,0
tt0120601,Being John Malkovich,1999,113,"Comedy,Drama,Fantasy",42.8407681920267,43.75170182665138,43.41136684151579,46.926492587372906,2
tt0420223,Stranger Than Fiction,2006,113,"Comedy,Drama,Fantasy",40.39467320655456,39.3722260331391,38.31509300515663,39.78323111223983,0
tt2194499,About Time,2013,123,"Comedy,Drama,Fantasy",43.88553494724916,44.90881852214397,41.98369038824816,46.25625363921552,2
tt0146882,High Fidelity,2000,113,"Comedy,Drama,Music",39.18400558538399,41.23654050555124,39.16728079453007,40.281345096654405,0
tt1131729,The Boat That Rocked,2009,117,"Comedy,Drama,Music",37.06444079821208,40.934690757013385,39.71844939084049,43.76048537394247,3
tt1980929,Begin Again,2013,104,"Comedy,Drama,Music",38.78869679121766,42.4497197126719,39.34058489615016,39.34058489615016,0
tt3312830,Youth,2015,124,"Comedy,Drama,Music",36.071219238028334,44.11922124058596,42.06419126165053,42.938252378775736,3
tt3783958,La La Land,2016,128,"Comedy,Drama,Music",46.95388192818648,45.32036850825495,41.32368127566885,45.71266326982983,2
tt0021749,City Lights,1931,87,"Comedy,Drama,Romance",45.264789064731126,43.48451433890057,43.178093422648935,42.76911113740932,2
tt0027977,Modern Times,1936,87,"Comedy,Drama,Romance",46.29042645459517,44.83653027623728,42.45679415335091,42.977024772607926,2
tt0053604,The Apartment,1960,125,"Comedy,Drama,Romance",44.24331010725068,39.26572169061388,37.83500463735228,41.11392301664842,0
tt0061722,The Graduate,1967,106,"Comedy,Drama,Romance",43.81715533179512,43.20281693342663,37.57756740382863,39.79884091113461,4
tt0112471,Before Sunrise,1995,101,"Comedy,Drama,Romance",45.08948944758792,41.80301580871655,43.99926634891625,40.71351560575766,3
tt0116695,Jerry Maguire,1996,139,"Comedy,Drama,Romance",40.03331962886598,39.47920877788397,41.36142080412393,42.06706184146463,0
tt0118799,Life Is Beautiful,1997,116,"Comedy,Drama,Romance",50.7466181494161,43.347154583381275,39.4106537744952,41.45092449032469,4
tt0119822,As Good as It Gets,1997,139,"Comedy,Drama,Romance",42.52512951701464,41.2335751348366,39.10782923285408,38.960085668853935,0
tt0128445,Rushmore,1998,93,"Comedy,Drama,Romance",40.38920203217653,42.75957590951245,44.39004911728147,44.30490691322044,3
tt0272338,Punch-Drunk Love,2002,95,"Comedy,Drama,Romance",38.584502648345925,40.51085708487408,43.23155982489388,43.08444221732254,3
tt0314331,Love Actually,2003,135,"Comedy,Drama,Romance",43.138685319915965,43.340453219027374,41.37387069949036,45.58437429901192,3
tt0333766,Garden State,2004,102,"Comedy,Drama,Romance",39.644684017791405,43.320660149017435,42.68344287388595,41.51015392285023,3
tt0375063,Sideways,2004,127,"Comedy,Drama,Romance",39.982894264238695,39.58911796364144,37.82775663899016,41.34315797594485,0
tt0362227,The Terminal,2004,128,"Comedy,Drama,Romance",42.33124724108357,45.11944853080029,40.63286040415688,44.75840377604333,2
tt0805564,Lars and the Real Girl,2007,106,"Comedy,Drama,Romance",38.087017877428565,41.1155420342899,43.232762960074375,40.12355740472656,3
tt1022603,500 Days of Summer,2009,95,"Comedy,Drama,Romance",43.94134084735876,41.58316821601631,42.73811489227175,37.95551632099372,4
tt1193138,Up in the Air,2009,109,"Comedy,Drama,Romance",41.09860871619234,43.01341537746836,41.978605787325435,42.20799707578076,3
tt1440292,Submarine,2010,97,"Comedy,Drama,Romance",36.49739924677672,40.27615052588537,40.85412555800442,40.759115963683485,0
tt1655442,The Artist,2011,100,"Comedy,Drama,Romance",42.1568626794809,44.39318795594434,37.46769500576197,40.290903332714834,4
tt1306980,50/50,2011,100,"Comedy,Drama,Romance",42.13812191482548,40.577309379603285,48.1576858571116,38.92673703097447,3
tt1570728,"Crazy, Stupid, Love.",2011,118,"Comedy,Drama,Romance",42.779806363704395,42.5913204705188,41.4421896215754,41.22175244273723,4
tt1045658,Silver Linings Playbook,2012,122,"Comedy,Drama,Romance",45.31003678141752,45.06297465966576,43.05462096882756,41.02213255552434,4
tt2347569,Frances Ha,2012,86,"Comedy,Drama,Romance",37.02162012326807,39.772998676675776,37.505654334062434,37.53264652861734,0
tt2334873,Blue Jasmine,2013,98,"Comedy,Drama,Romance",38.9763409943787,41.09807828209396,38.99854452418287,40.509093083783696,0
tt1878870,The Edge of Seventeen,2016,104,"Comedy,Drama,Romance",37.75799799028121,38.68300192325796,38.806196196898895,41.506993734412006,0
tt5247022,Paterson,2016,118,"Comedy,Drama,Romance",36.299682178438296,41.91551544168932,42.351941116395885,41.52799596794704,3
tt5462602,The Big Sick,2017,120,"Comedy,Drama,Romance",38.792222739255045,39.7301693659505,42.1813759931054,37.682029220507495,0
tt5164432,"Love, Simon",2018,110,"Comedy,Drama,Romance",38.41140337958382,39.354872516123336,42.022999466368994,40.76305062875299,0
tt14230458,Poor Things,2023,141,"Comedy,Drama,Romance",43.33773834113419,41.7866427868987,44.87743445347727,40.17885742344878,3
tt0050083,12 Angry Men,1957,96,"Crime,Drama",53.82712495746819,49.02672116332448,43.56809326231272,40.50886042857852,5
tt0056592,To Kill a Mockingbird,1962,129,"Crime,Drama",45.9914079589506,42.02366859149913,42.06171208781401,37.837855794259205,4
tt0068646,The Godfather,1972,175,"Crime,Drama",58.307730390549246,48.5327331967754,41.004234599211536,39.931264241292375,5
tt0071562,The Godfather Part II,1974,202,"Crime,Drama",55.48620762058802,48.76115519851405,41.13916759692718,40.062666405954566,5
tt0075314,Taxi Driver,1976,114,"Crime,Drama",49.21111499361557,45.89728608607994,39.484109510965546,44.792696699801255,5
tt0086250,Scarface,1983,170,"Crime,Drama",49.77259087657004,45.65133001744257,40.15472382947609,38.47667105646147,4
tt0087843,Once Upon a Time in America,1984,229,"Crime,Drama",46.51775631024036,42.599957239710015,38.157890705837005,44.03561144021945,4
tt0094291,Wall Street,1987,126,"Crime,Drama",38.22942411346176,41.28857841516941,38.77920126426332,38.51855757062291,0
tt0099674,The Godfather Part III,1990,162,"Crime,Drama",42.9444188009824,44.022362568434666,39.82179511125563,38.77976600935576,4
tt0101507,Boyz n the Hood,1991,112,"Crime,Drama",40.702118372569245,42.06362681961459,39.74515919963583,38.80840460570502,0
tt0106489,A Bronx Tale,1993,121,"Crime,Drama",40.96751919369032,43.01165456103833,44.66594896723211,43.61321616329061,3
tt0110912,Pulp Fiction,1994,154,"Crime,Drama",56.12067973413991,49.49541963345232,46.365833631442925,50.59194022634082,1
tt0112641,Casino,1995,178,"Crime,Drama",47.420897395546646,45.19592815714112,43.51876565523696,45.398577973135055,2
tt0112818,Dead Man Walking,1995,122,"Crime,Drama",37.71657095802172,42.00783225632837,43.35716272086797,42.26579249219623,3
tt0117951,Trainspotting,1996,93,"Crime,Drama",47.634844664831206,43.99246072552207,39.62180771008023,42.736408573888085,4
tt0128442,Rounders,1998,121,"Crime,Drama",38.11771363480232,44.69343757103601,40.46001023570626,40.78671665069922,3
tt0120586,American History X,1998,119,"Crime,Drama",51.831037060152006,44.78600120438236,39.449075496003736,45.61299354225432,5
tt0165798,Ghost Dog: The Way of the Samurai,1999,116,"Crime,Drama",37.57740871430519,40.54796860490499,40.54371695673419,40.572061277872834,0
tt0243133,The Man Who Wasn't There,2001,116,"Crime,Drama",38.07398414440359,43.70989762870936,42.30590313129769,43.63774132775456,3
tt0217505,Gangs of New York,2002,167,"Crime,Drama",42.72138157283868,46.524086643990735,43.779175781849126,46.12884227951725,2
tt0276919,Dogville,2003,171,"Crime,Drama",41.77141823618282,43.77215107153098,39.747020296415336,39.5361364517054,4
tt0399295,Lord of War,2005,122,"Crime,Drama",42.17317993574874,41.127568007306685,42.198703685138256,40.18924160489359,3
tt0480025,This Is England,2006,101,"Crime,Drama",39.47036132915146,39.59052152007431,38.31082249800024,38.524550935924935,0
tt15097216,Jai Bhim,2021,164,"Crime,Drama",46.12992376264636,42.35532815811474,37.44298339750864,40.3903902538723,4
tt0040746,Rope,1948,80,"Crime,Drama,Mystery",41.17388169167352,40.56687165346871,39.278003707193264,37.791539499275245,0
tt0042876,Rashomon,1950,88,"Crime,Drama,Mystery",42.81933324687177,45.74561648089843,39.26147459103675,42.997168322967084,4
tt0046912,Dial M for Murder,1954,105,"Crime,Drama,Mystery",43.49874726577957,42.245616097116965,38.66076498719336,38.083892394791874,0
tt0090756,Blue Velvet,1986,120,"Crime,Drama,Mystery",41.40297092922928,40.31602289859518,42.88216128306839,42.13026818364807,3
tt0095647,Mississippi Burning,1988,128,"Crime,Drama,Mystery",39.76109730482487,45.76159610479867,39.081448462037166,43.61768801566649,4
tt0114369,Se7en,1995,127,"Crime,Drama,Mystery",54.12964618962433,46.23703986343877,41.7988476165165,48.970794082552686,5
tt0114814,The Usual Suspects,1995,106,"Crime,Drama,Mystery",51.71913837829703,47.54842252125937,44.563058728731576,45.11902779156604,5
tt0117381,Primal Fear,1996,129,"Crime,Drama,Mystery",41.87946731180698,44.97222025732697,39.704045884325815,40.62715987908148,4
tt0119488,L.A. Confidential,1997,138,"Crime,Drama,Mystery",47.66930117713315,46.284865654815285,40.59583864831261,38.88103539803936,4
tt0186151,Frequency,2000,118,"Crime,Drama,Mystery",37.63109746369174,40.16053200476902,38.956405632416285,38.240295234761575,0
